link,identifier,title,creator,dc_creator,publisher,date,issued,description,subject,price,extent,materialType,alternative,edition,volumeTitle,seriesTitle,volume,seriesCreator,publicationName
000002359560,"{'JPNO': ['95005181'], 'NDLBibID': ['000002359560']}","[{'value': '玉野裁判上告趣意書 : 玉野さん無罪は歴史の必然 言語障害者の参政権保障を求めて', 'transcription': 'タマノ サイバン ジョウコク シュイショ'}]","[{'name': '玉野ふいさんを守る会', 'transcription': 'タマノ フイ サン オ マモル カイ'}]",,"[{'name': '玉野ふいさんを守る会', 'location': '和歌山'}]",1992.5,1992,"['共同刊行: 玉野事件支援連絡会ほか', '玉野ふいの肖像あり']","{'NDLSH': ['公職選挙法', '言語障害者'], 'NDLC': ['AZ-258'], 'NDC8': ['314.88']}",,['209p ; 26cm'],['図書'],,,,,,,
000001847283,"{'JPNO': ['87024745'], 'NDLBibID': ['000001847283'], 'ISBN': ['4-7599-0673-8']}","[{'value': 'アメリカ合衆国障害児学校史の研究', 'transcription': 'アメリカ ガッシュウコク ショウガイジ ガッコウシ ノ ケンキュウ'}]","[{'name': '中村, 満紀男, 1945-', 'transcription': 'ナカムラ, マキオ, 1945-'}]",[{'name': '中村満紀男 著'}],"[{'name': '風間書房', 'location': '東京'}]",1987.2,1987,['付: 文献'],"{'NDLSH': ['障害者教育--アメリカ合衆国--歴史'], 'NDLC': ['FG1'], 'NDC8': ['378']}",22800円,['709p ; 22cm'],['図書'],,,,,,,
000002413724,"{'JPNO': ['95059345'], 'NDLBibID': ['000002413724'], 'SetISBN': ['4-87236-903-3']}","[{'value': 'ドキュメント戦後の日本 : 新聞ニュースに見る社会史大事典', 'transcription': 'ドキュメント センゴ ノ ニホン'}]","[{'name': '国立国会図書館', 'transcription': 'コクリツ コッカイ トショカン'}]",[{'name': '国立国会図書館 編'}],"[{'name': '大空社', 'location': '東京'}]",1995.5,1995,"['複製', 'ISBN(set) : 4-87236-903-3（(set)）']","{'NDLSH': ['日本--社会--歴史--昭和時代'], 'NDLC': ['GB561'], 'NDC8': ['210.76']}",,"['346, 73p ; 31cm']","['図書', '政府刊行物', '官公庁刊行物']",[{'value': '障害と差別 : 社会編'}],,,,['13'],,
000002107673,"{'JPNO': ['91042308'], 'NDLBibID': ['000002107673'], 'SetISBN': ['4-87236-164-4']}","[{'value': '障害者教育福祉リハビリテーション目次総覧', 'transcription': 'ショウガイシャ キョウイク フクシ リハビリテーション モクジ ソウラン'}]","[{'name': '津曲, 裕次, 1936-', 'transcription': 'ツマガリ, ユウジ, 1936-'}]",,"[{'name': '大空社', 'location': '東京'}]",1991.3,1991,"['監修: 津曲裕次', 'ISBN(set) : 4-87236-164-4（(set)）']","{'NDLSH': ['障害者教育--雑誌'], 'NDLC': ['F1', 'FG1'], 'NDC8': ['378.031']}",,['1冊 (頁付なし) ; 22cm'],['図書'],[{'value': '知能・情緒関係'}],,,,['第9巻 (知能・情緒関係)'],,
000001682396,"{'JPNO': ['84046030'], 'NDLBibID': ['000001682396']}","[{'value': '障害者問題史文献目録', 'transcription': 'ショウガイシャ モンダイシ ブンケン モクロク'}]",,[{'name': '高橋智 [編]'}],"[{'name': '[高橋智]', 'location': '[厚木]'}]",1984,1984,['『障害者問題研究』の抜刷'],{'NDC8': ['378.031']},,['p81～100 ; 26cm'],['図書'],,,,,,,
000002359561,"{'JPNO': ['95005182'], 'NDLBibID': ['000002359561']}","[{'value': '玉野事件最終意見陳述書 : 玉野さん無罪は歴史の必然 言語障害者の参政権保障を求めて', 'transcription': 'タマノ ジケン サイシュウ イケン チンジュツショ'}]","[{'name': '玉野ふいさんを守る会', 'transcription': 'タマノ フイ サン オ マモル カイ'}]",,"[{'name': '玉野ふいさんを守る会', 'location': '和歌山'}]",1991.4,1991,['共同刊行: 玉野事件支援連絡会ほか'],"{'NDLSH': ['公職選挙法', '言語障害者'], 'NDLC': ['AZ-258'], 'NDC8': ['314.88']}",,['110p ; 26cm'],['図書'],,,,,,,
000001566563,"{'JPNO': ['82041417'], 'NDLBibID': ['000001566563']}","[{'value': '広島の障害者福祉 : 障害者問題史とその実態', 'transcription': 'ヒロシマ ノ ショウガイシャ フクシ'}]","[{'name': '田代, 国次郎, 1935-2014', 'transcription': 'タシロ, クニジロウ, 1935-2014'}]",[{'name': '田代国次郎 編'}],"[{'name': '広島女子大学・田代研究室', 'location': '広島'}]",1982.3,1982,,"{'NDLSH': ['身体障害者福祉', '精神障害者福祉'], 'NDLC': ['EG61', 'EG64'], 'NDC8': ['369.27']}",,['81p ; 26cm'],['図書'],,,,[{'value': '広島社会福祉資料 ; no.4'}],['第1集'],,
000000223481,{'NDLBibID': ['000000223481']},"[{'value': '19世紀アメリカ障害児学校史の研究', 'transcription': '19セイキ アメリカ ショウガイジ ガッコウシ ノ ケンキュウ'}]","[{'name': '中村, 満紀男', 'transcription': 'ナカムラ, マキオ'}]",[{'name': '中村満紀男 [著]'}],,,,"['博士論文', '博士論文']","{'NDLC': ['UT51', 'UT3']}",,,['博士論文'],,,,,,,
033299171,"{'JPNO': ['23951960'], 'TOHANMARCNO': ['34575724'], 'NDLBibID': ['033299171'], 'ISBN': ['978-4-86345-554-2']}","[{'value': '新たな福祉社会の創生を目指して : 現場・理論・歴史的視座からの発信', 'transcription': 'アラタ ナ フクシ シャカイ ノ ソウセイ オ メザシテ : ゲンバ リロン レキシテキ シザ カラ ノ ハッシン'}]","[{'name': '溝口, 元, 1953-', 'transcription': 'ミゾグチ, ハジメ, 1953-'}]",[{'name': '溝口元 編著'}],"[{'name': '丸善プラネット', 'location': '東京'}, {'name': '丸善出版', 'description': '頒布', 'location': '東京'}]",2024.2,2024,"['表現種別 : テキスト', '機器種別 : 機器不用', 'キャリア種別 : 冊子']","{'NDLSH': ['社会福祉'], 'NDLC': ['EG21'], 'NDC10': ['369']}",3500円,['450p ; 22cm'],['図書'],,,,,,,
000001963463,"{'JPNO': ['89020087'], 'NDLBibID': ['000001963463']}","[{'value': '障害児学への道 : 柳川光章教授退官記念論文集', 'transcription': 'ショウガイジガク エノ ミチ'}]","[{'name': '柳川, 光章, 1923-', 'transcription': 'ヤナガワ, ミツアキ, 1923-'}]",[{'name': '柳川光章教授退官記念論文集編集委員会 編'}],"[{'name': '柳川光章教授退官記念会', 'location': '[奈良]'}]",1988.4,1988,"['発行所: 奈良教育大学障害児研究室', '柳川光章の肖像あり']","{'NDLSH': ['障害者教育'], 'NDLC': ['FG1'], 'NDC8': ['378.04']}",,['207p ; 27cm'],['図書'],,,,,,,
032395833,"{'JPNO': ['23746221'], 'TOHANMARCNO': ['34392098'], 'NDLBibID': ['032395833'], 'ISBN': ['978-4-89347-383-7']}","[{'value': '幼児教育史研究の新地平.', 'transcription': 'ヨウジ キョウイクシ ケンキュウ ノ シンチヘイ.'}]","[{'name': '幼児教育史学会', 'transcription': 'ヨウジ キョウイクシ ガッカイ'}, {'name': '小玉, 亮子, 1960-', 'transcription': 'コダマ, リョウコ, 1960-'}, {'name': '一見, 真理子', 'transcription': 'イチミ, マリコ'}]",[{'name': '幼児教育史学会 監修'}],"[{'name': '萌文書林', 'location': '東京'}]",2022.10,2022,"['表現種別 : テキスト', '機器種別 : 機器不用', 'キャリア種別 : 冊子', '索引あり']","{'NDLSH': ['幼児教育--歴史--20世紀'], 'NDLC': ['FC32'], 'NDC10': ['376.12']}",3400円,['389p ; 22cm'],['図書'],"[{'value': '幼児教育の現代史', 'transcription': 'ヨウジ キョウイク ノ ゲンダイシ'}]",,,,['下巻'],,
032551855,"{'JPNO': ['23899197'], 'NDLBibID': ['032551855'], 'ISBN': ['978-4-86364-575-2']}","[{'value': '戦後社会福祉の歴史研究と方法 : 継承・展開・創造 : 社会事業史学会創立50周年記念論文集.', 'transcription': 'センゴ シャカイ フクシ ノ レキシ ケンキュウ ト ホウホウ : ケイショウ ・ テンカイ ・ ソウゾウ : シャカイ ジギョウシ ガッカイ ソウリツ 50シュウネン キネン ロンブンシュウ.'}]","[{'name': '社会事業史学会', 'transcription': 'シャカイ ジギョウシ ガッカイ'}]",[{'name': '社会事業史学会創立50周年記念論文集刊行委員会 編'}],"[{'name': '近現代資料刊行会', 'location': '東京'}]",2022.10,2022,"['表現種別 : テキスト', '機器種別 : 機器不用', 'キャリア種別 : 冊子']","{'NDLSH': ['社会福祉--歴史--1945---論文集'], 'NDLC': ['EG21'], 'NDC10': ['369.02']}",7000円,"['16, 703 p ; 22 cm']",['図書'],,,,,['第2巻 (理論・総括)'],,
000001972893,"{'JPNO': ['89029522'], 'NDLBibID': ['000001972893']}","[{'value': '障害児保育論 : その理論と方法 待井和江先生古稀記念論文集', 'transcription': 'ショウガイジ ホイクロン'}]","[{'name': '待井, 和江, 1918-2011', 'transcription': 'マチイ, カズエ, 1918-2011'}]",[{'name': '待井和江先生古稀記念論文集編集委員会 編'}],"[{'name': '全国社会福祉協議会', 'location': '東京'}]",1988.8,1988,,"{'NDLSH': ['障害児保育'], 'NDLC': ['EG57'], 'NDC8': ['369.49']}",2500円 (税込),['288p ; 22cm'],['図書'],,,,,,,
000007048600,"{'NDLBibID': ['000007048600'], 'KAKENHINO': ['63710161']}","[{'value': '日本障害児教育学説史研究-1930年代の教育・保育科学理論の検討を中心に', 'transcription': 'ニホン ショウガイジ キョウイク ガクセツシ ケンキュウ-1930 ネンダイ ノ キョウイク ・ ホイク カガク リロン ノ ケントウ オ チュウシン ニ'}]","[{'name': '高橋, 智', 'transcription': 'タカハシ, サトシ'}]","[{'name': '高橋, 智, 東京都立大学'}]",,1988-,1988,"['文部省科学研究費補助金研究成果報告書', '関連資料 (2冊)']",{'NDLC': ['Y151']},,['冊'],['図書'],[{'value': '研究種目 奨励研究(A)'}],,,,,,
031552765,"{'JPNO': ['23564266'], 'TOHANMARCNO': ['34230112'], 'NDLBibID': ['031552765'], 'ISBN': ['978-4-7885-1733-2']}","[{'value': '社会運動史研究.', 'transcription': 'シャカイ ウンドウシ ケンキュウ.'}]","[{'name': '大野, 光明, 1979-', 'transcription': 'オオノ, ミツアキ, 1979-'}, {'name': '小杉, 亮子, 1982-', 'transcription': 'コスギ, リョウコ, 1982-'}, {'name': '松井, 隆志, 1976-', 'transcription': 'マツイ, タカシ, 1976-'}]","[{'name': '大野光明, 小杉亮子, 松井隆志 編'}]","[{'name': '新曜社', 'location': '東京'}]",2021.7,2021,"['表現種別 : テキスト', '機器種別 : 機器不用', 'キャリア種別 : 冊子']","{'NDLSH': ['社会運動--日本--歴史--1945-', 'マスメディア--日本--歴史--1945-'], 'NDLC': ['EF5'], 'NDC10': ['309.021']}",2400円,['237p ; 21cm'],['図書'],"[{'value': 'メディアがひらく運動史', 'transcription': 'メディア ガ ヒラク ウンドウシ'}]",,,,['3'],,
000001538614,"{'JPNO': ['82013451'], 'NDLBibID': ['000001538614'], 'ISBN': ['4-250-82001-7']}","[{'value': '発達保障思想の形成 : 障害児教育の史的探究', 'transcription': 'ハッタツ ホショウ シソウ ノ ケイセイ'}]","[{'name': '清水, 寛, 1936-', 'transcription': 'シミズ, ヒロシ, 1936-'}]",[{'name': '清水寛 著'}],"[{'name': '青木書店', 'location': '東京'}]",1981.12,1981,,"{'NDLSH': ['障害者教育'], 'NDLC': ['FG1'], 'NDC8': ['378']}",1900円,['328p ; 20cm'],['図書'],,,,[{'value': '青木教育叢書'}],,,
000001566559,"{'JPNO': ['82041413'], 'NDLBibID': ['000001566559']}","[{'value': '逆光の中の障害者たち : 古代史から現代文学まで', 'transcription': 'ギャッコウ ノ ナカ ノ ショウガイシャタチ'}]","[{'name': '後藤, 安彦, 1929-2008', 'transcription': 'ゴトウ, ヤスヒコ, 1929-2008'}]",[{'name': '後藤安彦 著'}],"[{'name': '千書房', 'location': '東京'}]",1982.6,1982,['参考文献: p268～270'],"{'NDLSH': ['身体障害者', '文学--歴史'], 'NDLC': ['EG61'], 'NDC8': ['369.27']}",1480円,['270p ; 19cm'],['図書'],,,,,,,
030410920,"{'JPNO': ['23392123'], 'NDLBibID': ['030410920'], 'ISBN': ['978-4-901522-58-8']}","[{'value': '関西・大阪の社会経済問題の歴史と現状', 'transcription': 'カンサイ ・ オオサカ ノ シャカイ ケイザイ モンダイ ノ レキシ ト ゲンジョウ'}]","[{'name': '関西大学経済史研究会', 'transcription': 'カンサイ ダイガク ケイザイシ ケンキュウカイ'}]",[{'name': '関西・大阪の社会経済問題の歴史と現状研究班 [編]'}],"[{'name': '関西大学経済・政治研究所', 'location': '吹田'}]",2020.3,2020,['文献あり'],"{'NDLSH': ['社会問題--大阪府--歴史--近代'], 'NDLC': ['EF2'], 'NDC10': ['360']}",,['233p ; 21cm'],['図書'],,,,"[{'value': '研究双書 ; 第171冊', 'transcription': 'ケンキュウ ソウショ ; ダイ171サツ'}]",,,
000007582237,{'NDLBibID': ['000007582237']},"[{'value': 'アメリカ初期知能障害児学校史の研究', 'transcription': 'アメリカ ショキ チノウ ショウガイジ ガッコウシ ノ ケンキュウ'}]","[{'name': '津曲, 裕次', 'transcription': 'ツマガリ, ユウジ'}]",[{'name': '津曲裕次 [著]'}],,,,"['博士論文', '博士論文']",{'NDLC': ['UT51']},,['冊'],['博士論文'],,,,,,,
000001595965,"{'JPNO': ['83013071'], 'NDLBibID': ['000001595965']}","[{'value': '障害者教育の歴史的成立 : ルソー・イタール・セガン・モンテッソーリ', 'transcription': 'ショウガイシャ キョウイク ノ レキシテキ セイリツ'}]","[{'name': '津田, 道夫, 1929-2014', 'transcription': 'ツダ, ミチオ, 1929-2014'}]",[{'name': '津田道夫 著'}],"[{'name': '三一書房', 'location': '東京'}]",1982.12,1982,['「障害者教育の歴史的成立」関係年表: p169～174'],"{'NDLSH': ['障害者教育'], 'NDLC': ['FG1'], 'NDC8': ['378']}",1500円,['178p ; 20cm'],['図書'],,,,,,,
029503181,"{'JPNO': ['23183779'], 'TOHANMARCNO': ['33885118'], 'NDLBibID': ['029503181'], 'ISBN': ['978-4-326-70108-7']}","[{'value': '羅針盤としての政策史 : 歴史研究からヘルスケア・福祉政策の展望を拓く', 'transcription': 'ラシンバン ト シテ ノ セイサクシ : レキシ ケンキュウ カラ ヘルスケア フクシ セイサク ノ テンボウ オ ヒラク'}]","[{'name': '猪飼, 周平', 'transcription': 'イカイ, シュウヘイ'}]",[{'name': '猪飼周平 編著'}],"[{'name': '勁草書房', 'location': '東京'}]",2019.2,2019,,"{'NDLSH': ['厚生行政--歴史', '社会福祉--日本--歴史--明治以後'], 'NDLC': ['AZ-541'], 'NDC10': ['498.1']}",3200円,['280p ; 22cm'],['図書'],,,,,,,
029686837,"{'JPNO': ['23236698'], 'TOHANMARCNO': ['33927644'], 'NDLBibID': ['029686837'], 'ISBN': ['978-4-13-023075-9']}","[{'value': '歴史を未来につなぐ : 「3・11からの歴史学」の射程', 'transcription': 'レキシ オ ミライ ニ ツナグ : サン イチイチ カラ ノ レキシガク ノ シャテイ'}]","[{'name': '歴史学研究会', 'transcription': 'レキシガク ケンキュウカイ'}]",[{'name': '歴史学研究会 編'}],"[{'name': '東京大学出版会', 'location': '東京'}]",2019.5,2019,,"{'NDLSH': ['東日本大震災 (2011)', '福島第一原発事故 (2011)', '歴史学'], 'NDLC': ['EG77'], 'NDC10': ['369.31']}",3500円,"['332,2p ; 21cm']",['図書'],,,,,,,
029367741,"{'JPNO': ['23163841'], 'NDLBibID': ['029367741'], 'ISBN': ['978-4-7923-3382-9']}","[{'value': 'ジャーナリズムは歴史の第一稿である。', 'transcription': 'ジャーナリズム ワ レキシ ノ ダイイッコウ デ アル 。'}]","[{'name': '瀬川, 至朗, 1954-', 'transcription': 'セガワ, シロウ, 1954-'}]",[{'name': '瀬川至朗 編著'}],"[{'name': '成文堂', 'location': '東京'}]",2018.12,2018,,"{'NDLSH': ['ジャーナリズム'], 'NDLC': ['UC21'], 'NDC10': ['070.4']}",1800円,"['303, 15p ; 19cm']",['図書'],,,,"[{'value': '「石橋湛山記念早稲田ジャーナリズム大賞」記念講座 ; 2018', 'transcription': '「 イシバシ タンザン キネン ワセダ ジャーナリズム タイショウ 」 キネン コウザ ; 2018'}]",,,
029059511,"{'JPNO': ['23077219'], 'NDLBibID': ['029059511']}","[{'value': '日本聾史研究', 'transcription': 'ニホン ロウシ ケンキュウ'}]","[{'name': '日本聾史研究会', 'transcription': 'ニホン ロウシ ケンキュウカイ'}]",[{'name': '日本聾史研究会 編'}],"[{'name': '日本聾史研究会', 'location': '[東京]'}]",2018.6,2018,,"{'NDLSH': ['聴覚障害者', '聴力障害'], 'NDLC': ['EG61'], 'NDC10': ['369.276']}",,['63p ; 26cm'],['図書'],,,,,['第4号'],,
000007516137,{'NDLBibID': ['000007516137']},"[{'value': '小脳性言語障害の臨床 : その歴史的背景と新しい局在論', 'transcription': 'ショウノウセイ ゲンゴ ショウガイ ノ リンショウ : ソノ レキシテキ ハイケイ ト アタラシイ キョクザイロン'}]","[{'name': '坂井, 春男', 'transcription': 'サカイ, ハルオ'}]",[{'name': '坂井春男 [著]'}],,,,"['博士論文', '博士論文']",{'NDLC': ['UT51']},,['冊'],['博士論文'],,,,,,,
028661687,"{'JPNO': ['22991920'], 'TOHANMARCNO': ['33694318'], 'NDLBibID': ['028661687'], 'ISBN': ['978-4-86500-074-0']}","[{'value': '出生前診断受ける受けない誰が決めるの? : 遺伝相談の歴史に学ぶ', 'transcription': 'シュッショウマエ シンダン ウケル ウケナイ ダレ ガ キメルノ : イデン ソウダン ノ レキシ ニ マナブ'}]","[{'name': '山中, 美智子, 1958-', 'transcription': 'ヤマナカ, ミチコ, 1958-'}, {'name': '玉井, 真理子, 1960-', 'transcription': 'タマイ, マリコ, 1960-'}, {'name': '坂井, 律子, 1960-', 'transcription': 'サカイ, リツコ, 1960-'}]","[{'name': '山中美智子, 玉井真理子, 坂井律子 編著'}]","[{'name': '生活書院', 'location': '東京'}]",2017.11,2017,,"{'NDLSH': ['出生前診断', '遺伝カウンセリング'], 'NDLC': ['SC574'], 'NDC10': ['495.5']}",2200円,['242p ; 21cm'],['図書'],,,,,,,
028713946,"{'JPNO': ['22998784'], 'TOHANMARCNO': ['33705451'], 'NDLBibID': ['028713946'], 'ISBN': ['978-4-7724-1601-6']}","[{'value': '犯罪学と精神医学史研究', 'transcription': 'ハンザイガク ト セイシン イガクシ ケンキュウ'}]","[{'name': '影山, 任佐, 1948-', 'transcription': 'カゲヤマ, ジンスケ, 1948-'}]",[{'name': '影山任佐 著'}],"[{'name': '金剛出版', 'location': '東京'}]",2017.12,2017,,"{'NDLSH': ['司法精神医学--歴史', '刑事学--歴史'], 'NDLC': ['A742'], 'NDC10': ['498.99']}",6000円,['332p ; 22cm'],['図書'],,,,,['2'],,
